Year,Season,Rank,Title,English Title,Romaji Title,Wymagane,Ile jest,Brakuje,Kolumna1,,,,
2017,FALL,17,Children of the Whales,Children of the Whales,Kujira no Kora wa Sajou ni Utau,3,3,0,,,,,
2017,FALL,18,Himouto! Umaru-chan R,Himouto! Umaru-chan R,Himouto! Umaru-chan R,3,3,0,,,,,
2017,FALL,19,Our love has always been 10 centimeters apart,Our love has always been 10 centimeters apart.,Itsudatte Bokura no Koi wa 10 cm Datta.,3,,3,,,,,
2017,FALL,20,King's Game,King's Game,Ousama Game The Animation,3,,3,,,,,
2017,SUMMER,1,Kakegurui,Kakegurui,Kakegurui,7,7,0,,,,,
2017,SUMMER,2,Classroom of the Elite,Classroom of the Elite,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e,7,6,1,,,,,
2017,SUMMER,3,Made in Abyss,Made in Abyss,Made in Abyss,7,7,0,,,,,
2017,SUMMER,4,"No Game, No Life Zero","No Game, No Life Zero",No Game No Life Zero,7,4,3,,,,,
2017,SUMMER,5,Tsuredure Children,Tsuredure Children,Tsurezure Children,7,,7,,,,,
2017,SUMMER,6,GAMERS!,GAMERS!,Gamers!,5,4,1,,,,,
2017,SUMMER,7,In Another World With My Smartphone,In Another World With My Smartphone,Isekai wa Smartphone to Tomo ni.,5,5,0,,,,,
2017,SUMMER,8,My First Girlfriend is a Gal,My First Girlfriend is a Gal,Hajimete no Gal,5,,5,,,,,
2017,SUMMER,9,FateApocrypha,Fate/Apocrypha,Fate/Apocrypha,5,5,0,,,,,
2017,SUMMER,10,AHO-GIRL,AHO-GIRL,Aho-Girl,5,4,1,,,,,
2017,SUMMER,11,Owarimonogatari Second Season,Owarimonogatari Second Season,Owarimonogatari (Ge),3,3,0,,,,,
2017,SUMMER,12,LOVE and LIES,LOVE and LIES,Koi to Uso,3,,3,,,,,
2017,SUMMER,13,KONOSUBA -God's blessing on this wonderful world! 2 God's Blessings on These Wonderful Works of Art!,KONOSUBA -God's blessing on this wonderful world! 2: God's Blessings on These Wonderful Works of Art!,Kono Subarashii Sekai ni Shukufuku wo! 2: Kono Subarashii Geijutsu ni Shukufuku wo!,3,,3,,,,,
2017,SUMMER,14,Welcome to the Ballroom,Welcome to the Ballroom,Ballroom e Youkoso,3,,3,,,,,
2017,SUMMER,15,Miss Kobayashi's Dragon Maid Valentines and Hot Springs! (Please Don't Get Your Hopes Up),Miss Kobayashi's Dragon Maid: Valentines and Hot Springs! (Please Don't Get Your Hopes Up),"Kobayashi-san Chi no Maidragon: Valentine, Soshite Onsen! (Amari Kitai Shinaide Kudasai)",3,,3,,,,,
2017,SUMMER,16,NEW GAME!!,NEW GAME!!,NEW GAME!!,3,,3,,,,,
2017,SUMMER,17,Fireworks,Fireworks,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",3,,3,,,,,
2017,SUMMER,18,Restaurant to Another World,Restaurant to Another World,Isekai Shokudou,3,,3,,,,,
2017,SUMMER,19,Princess Principal,Princess Principal,Princess Principal,3,,3,,,,,
2017,SUMMER,20,Knight's & Magic,Knight's & Magic,Knight's & Magic,3,3,0,,,,,
2017,SPRING,1,Attack on Titan Season 2,Attack on Titan Season 2,Shingeki no Kyojin Season 2,7,5,2,,,,,
2017,SPRING,2,My Hero Academia Season 2,My Hero Academia Season 2,Boku no Hero Academia 2,7,6,1,,,,,
2017,SPRING,3,Boruto Naruto Next Generations,Boruto: Naruto Next Generations,BORUTO: NARUTO NEXT GENERATIONS,7,,7,,,,,
2017,SPRING,4,Akashic Records of Bastard Magic Instructor,Akashic Records of Bastard Magic Instructor,Rokudenashi Majutsu Koushi to Akashic Records,7,7,0,,,,,
2017,SPRING,5,Eromanga Sensei,Eromanga Sensei,Eromanga Sensei,7,7,0,,,,,
2017,SPRING,6,Tsukigakirei,Tsukigakirei,Tsuki ga Kirei,5,,5,,,,,
2017,SPRING,7,ReCREATORS,Re:CREATORS,Re:CREATORS,5,5,0,,,,,
2017,SPRING,8,WorldEnd What are you doing at the end of the world Are you busy Will you save us,WorldEnd: What are you doing at the end of the world? Are you busy? Will you save us?,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,5,4,1,,,,,
2017,SPRING,9,Saekano How to Raise a Boring Girlfriend ♭,Saekano: How to Raise a Boring Girlfriend ♭,Saenai Heroine no Sodatekata ♭,5,,5,,,,,
2017,SPRING,10,Sword Oratoria Is it Wrong to Try to Pick Up Girls in a Dungeon On the Side,Sword Oratoria: Is it Wrong to Try to Pick Up Girls in a Dungeon? On the Side,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,5,3,2,,,,,
2017,SPRING,11,Armed Girl's Machiavellism,Armed Girl's Machiavellism,Busou Shoujo Machiavellianism,3,,3,,,,,
2017,SPRING,12,Love Tyrant,Love Tyrant,Renai Boukun,3,3,0,,,,,
2017,SPRING,13,Kuroko's Basketball Last Game,Kuroko's Basketball: Last Game,Kuroko no Basket: Last Game,3,,3,,,,,
2017,SPRING,14,Grimoire of Zero,Grimoire of Zero,Zero kara Hajimeru Mahou no Sho,3,3,0,,,,,
2017,SPRING,15,Boku no Hero Academia Sukue! Kyuujo Kunren!,,Boku no Hero Academia: Sukue! Kyuujo Kunren!,3,,3,,,,,
2017,SPRING,16,Tsugumomo,Tsugumomo,Tsugumomo,3,3,0,,,,,
2017,SPRING,17,Food Wars! The Second Plate OVA,Food Wars! The Second Plate OVA,Shokugeki no Souma: Ni no Sara OVA,3,,3,,,,,
2017,SPRING,18,Rage of Bahamut Virgin Soul,Rage of Bahamut: Virgin Soul,Shingeki no Bahamut: VIRGIN SOUL,3,,3,,,,,
2017,SPRING,19,The Irregular at Magic High School The Movie The Girl Who Summons the Stars,The Irregular at Magic High School The Movie: The Girl Who Summons the Stars,Mahouka Koukou no Rettousei: Hoshi wo Yobu Shoujo,3,,3,,,,,
2017,SPRING,20,"The Night is Short, Walk on Girl","The Night is Short, Walk on Girl",Yoru wa Mijikashi Arukeyo Otome,3,,3,,,,,
2017,WINTER,1,KONOSUBA -God's blessing on this wonderful world! 2,KONOSUBA -God's blessing on this wonderful world! 2,Kono Subarashii Sekai ni Shukufuku wo! 2,7,7,0,,,,,
2017,WINTER,2,Miss Kobayashi's Dragon Maid,Miss Kobayashi's Dragon Maid,Kobayashi-san Chi no Maidragon,7,7,0,,,,,
2017,WINTER,3,Saga of Tanya the Evil,Saga of Tanya the Evil,Youjo Senki,7,7,0,,,,,
2017,WINTER,4,Masamune-kun's Revenge,Masamune-kun's Revenge,Masamune-kun no Revenge,7,6,1,,,,,
2017,WINTER,5,Sword Art Online the Movie Ordinal Scale,Sword Art Online the Movie: Ordinal Scale,Sword Art Online: Ordinal Scale,7,,7,,,,,
2017,WINTER,6,Scum's Wish,Scum's Wish,Kuzu no Honkai,5,5,0,,,,,
2017,WINTER,7,Blue Exorcist Kyoto Saga,Blue Exorcist: Kyoto Saga,Ao no Exorcist: Kyoto Fujouou-hen,5,,5,,,,,
2017,WINTER,8,Little Witch Academia (TV),Little Witch Academia (TV),Little Witch Academia (TV),5,5,0,,,,,
2017,WINTER,9,Kizumonogatari Part 3 Reiketsu,Kizumonogatari Part 3: Reiketsu,Kizumonogatari III: Reiketsu-hen,5,,5,,,,,
2017,WINTER,10,Gabriel DropOut,Gabriel DropOut,Gabriel Dropout,5,5,0,,,,,
2017,WINTER,11,Interviews with Monster Girls,Interviews with Monster Girls,Demi-chan wa Kataritai,3,3,0,,,,,
2017,WINTER,12,Gintama Season 5,Gintama Season 5,Gintama.,3,,3,,,,,
2017,WINTER,13,Fuuka,Fuuka,Fuuka,3,3,0,,,,,
2017,WINTER,14,Seiren,Seiren,Seiren,3,3,0,,,,,
2017,WINTER,15,Descending Stories Showa Genroku Rakugo Shinju,Descending Stories: Showa Genroku Rakugo Shinju,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,3,,3,,,,,
2017,WINTER,16,ACCA 13-Territory Inspection Dept,ACCA: 13-Territory Inspection Dept.,ACCA: 13-ku Kansatsu-ka,3,,3,,,,,
2017,WINTER,17,Black Butler Book of the Atlantic,Black Butler: Book of the Atlantic,Kuroshitsuji: Book of the Atlantic,3,,3,,,,,
2017,WINTER,18,Trinity Seven Eternal Library & Alchemic Girl,Trinity Seven: Eternal Library & Alchemic Girl,Trinity Seven Movie - Yuukyuu Toshokan to Renkinjutsu Shoujo,3,,3,,,,,
2017,WINTER,19,OneRoom,OneRoom,One Room,3,,3,,,,,
2017,WINTER,20,Urara Meirocho,Urara Meirocho,Urara Meirochou,3,,3,,,,,
2016,FALL,1,HAIKYU!! 3rd Season,HAIKYU!! 3rd Season,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,7,3,4,,,,,
2016,FALL,2,Bungo Stray Dogs 2,Bungo Stray Dogs 2,Bungou Stray Dogs 2nd Season,7,5,2,,,,,
2016,FALL,3,Yuri!!! on ICE,Yuri!!! on ICE,Yuuri!!! on ICE,7,7,0,,,,,
2016,FALL,4,March comes in like a lion,March comes in like a lion,3-gatsu no Lion,7,5,2,,,,,
2016,FALL,5,DRIFTERS,DRIFTERS,DRIFTERS,7,5,2,,,,,
2016,FALL,6,Keijo!!!!!!!!,Keijo!!!!!!!!,Keijo!!!!!!!!,5,5,0,,,,,
2016,FALL,7,"Kiss Him, Not Me","Kiss Him, Not Me",Watashi ga Motete Dousunda,5,,5,,,,,
2016,FALL,8,NANBAKA,NANBAKA,Nanbaka,5,5,0,,,,,
2016,FALL,9,Sound! Euphonium 2,Sound! Euphonium 2,Hibike! Euphonium 2,5,4,1,,,,,
2016,FALL,10,My Teen Romantic Comedy SNAFU TOO! OVA,My Teen Romantic Comedy SNAFU TOO! OVA,"Yahari Ore no Seishun Love Come wa Machigatteiru. Zoku: Kitto, Onnanoko wa Osatou to Spice to Suteki na Nanika de Dekiteiru",5,,5,,,,,
2016,FALL,11,FateGrand Order First Order,Fate/Grand Order: First Order,Fate/Grand Order: First Order,3,,3,,,,,
2016,FALL,12,FLIP FLAPPERS,FLIP FLAPPERS,Flip Flappers,3,,3,,,,,
2016,FALL,13,In This Corner of the World,In This Corner of the World,Kono Sekai no Katasumi ni,3,,3,,,,,
2016,FALL,14,AJIN Demi-Human 2,AJIN: Demi-Human 2,Ajin 2,3,,3,,,,,
2016,FALL,15,Danganronpa 3 The End of Hope's Peak High School - Hope Arc,Danganronpa 3: The End of Hope's Peak High School - Hope Arc,Danganronpa 3: The End of Kibougamine Gakuen - Kibou-hen,3,,3,,,,,
2016,FALL,16,Is It Wrong to Try to Pick Up Girls in a Dungeon Is It Wrong to Expect a Hot Spring in a Dungeon,Is It Wrong to Try to Pick Up Girls in a Dungeon?: Is It Wrong to Expect a Hot Spring in a Dungeon?,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka: Dungeon ni Onsen wo Motomeru no wa Machigatteiru Darou ka,3,,3,,,,,
2016,FALL,17,Strike the Blood Second,Strike the Blood Second,Strike the Blood II,3,3,0,,,,,
2016,FALL,18,Occultic;Nine,Occultic;Nine,Occultic;Nine,3,3,0,,,,,
2016,FALL,19,Tawawa on Monday,Tawawa on Monday,Getsuyoubi no Tawawa,3,,3,,,,,
2016,FALL,20,Magical Girl Raising Project,Magical Girl Raising Project,Mahou Shoujo Ikusei Keikaku,3,3,0,,,,,
2016,SUMMER,1,Your Name,Your Name.,Kimi no Na wa.,7,4,3,,,,,
2016,SUMMER,2,A Silent Voice,A Silent Voice,Koe no Katachi,7,6,1,,,,,
2016,SUMMER,3,Mob Psycho 100,Mob Psycho 100,Mob Psycho 100,7,,7,,,,,
2016,SUMMER,4,The Disastrous Life of Saiki K,The Disastrous Life of Saiki K.,Saiki Kusuo no Ψ-nan,7,4,3,,,,,
2016,SUMMER,5,Food Wars! The Second Plate,Food Wars! The Second Plate,Shokugeki no Souma: Ni no Sara,7,6,1,,,,,
2016,SUMMER,6,ReLIFE,ReLIFE,ReLIFE,5,3,2,,,,,
2016,SUMMER,7,Orange,Orange,orange,5,4,1,,,,,
2016,SUMMER,8,91 Days,91 Days,91Days,5,4,1,,,,,
2016,SUMMER,9,The Seven Deadly Sins Signs of A Holy War,The Seven Deadly Sins: Signs of A Holy War,Nanatsu no Taizai: Seisen no Shirushi,5,1,4,,,,,
2016,SUMMER,10,Kizumonogatari Part 2 Nekketsu,Kizumonogatari Part 2: Nekketsu,Kizumonogatari II: Nekketsu-hen,5,,5,,,,,
2016,SUMMER,11,NEW GAME!,NEW GAME!,NEW GAME!,3,3,0,,,,,
2016,SUMMER,12,Danganronpa 3 The End of Hope’s Peak High School - Future Arc,Danganronpa 3: The End of Hope’s Peak High School - Future Arc,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,3,,3,,,,,
2016,SUMMER,13,Danganronpa 3 The End of Hope’s Peak High School - Despair Arc,Danganronpa 3: The End of Hope’s Peak High School - Despair Arc,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,3,3,0,,,,,
2016,SUMMER,14,Sweetness & Lightning,Sweetness & Lightning,Amaama to Inazuma,3,3,0,,,,,
2016,SUMMER,15,This Art Club Has a Problem!,This Art Club Has a Problem!,Kono Bijutsu-bu ni wa Mondai ga Aru!,3,3,0,,,,,
2016,SUMMER,16,Handa-kun,Handa-kun,Handa-kun,3,3,0,,,,,
2016,SUMMER,17,Alderamin on the Sky,Alderamin on the Sky,Nejimaki Seirei Senki: Tenkyou no Alderamin,3,,3,,,,,
2016,SUMMER,18,The Ancient Magus' Bride Those Awaiting a Star,The Ancient Magus' Bride: Those Awaiting a Star,Mahoutsukai no Yome: Hoshi Matsu Hito,3,,3,,,,,
2016,SUMMER,19,Berserk (2016),Berserk (2016),Berserk,3,,3,,,,,
2016,SUMMER,20,Tales of Zestiria the X,Tales of Zestiria the X,Tales of Zestiria the Cross,3,,3,,,,,
2016,SPRING,1,My Hero Academia,My Hero Academia,Boku no Hero Academia,7,5,2,,,,,
2016,SPRING,2,ReZERO -Starting Life in Another World-,Re:ZERO -Starting Life in Another World-,Re:Zero kara Hajimeru Isekai Seikatsu,7,6,1,,,,,
2016,SPRING,3,Bungo Stray Dogs,Bungo Stray Dogs,Bungou Stray Dogs,7,4,3,,,,,
2016,SPRING,4,JoJo's Bizarre Adventure Diamond is Unbreakable,JoJo's Bizarre Adventure: Diamond is Unbreakable,JoJo no Kimyou na Bouken: Diamond wa Kudakenai,7,,7,,,,,
2016,SPRING,5,Kiznaiver,Kiznaiver,Kiznaiver,7,6,1,,,,,
2016,SPRING,6,Kabaneri of the Iron Fortress,Kabaneri of the Iron Fortress,Koutetsujou no Kabaneri,5,4,1,,,,,
2016,SPRING,7,Haven't You Heard I'm Sakamoto,Haven't You Heard? I'm Sakamoto,Sakamoto desu ga?,5,4,1,,,,,
2016,SPRING,8,And you thought there is never a girl online,And you thought there is never a girl online?,Netoge no Yome wa Onnanoko ja Nai to Omotta?,5,3,2,,,,,
2016,SPRING,9,Tanaka-kun is Always Listless,Tanaka-kun is Always Listless,Tanaka-kun wa Itsumo Kedaruge,5,3,2,,,,,
2016,SPRING,10,KONOSUBA -God's blessing on this wonderful world! God's Blessings On This Wonderful Choker!,KONOSUBA -God's blessing on this wonderful world!: God's Blessings On This Wonderful Choker!,Kono Subarashii Sekai ni Shukufuku wo!: Kono Subarashii Choker ni Shukufuku wo!,5,,5,,,,,
2016,SPRING,11,Twin Star Exorcists,Twin Star Exorcists,Sousei no Onmyouji,3,3,0,,,,,
2016,SPRING,12,Magi Adventure of Sinbad,Magi: Adventure of Sinbad,Magi: Sinbad no Bouken,3,3,0,,,,,
2016,SPRING,13,The Asterisk War 2,The Asterisk War 2,Gakusen Toshi Asterisk 2,3,3,0,,,,,
2016,SPRING,14,Hundred,Hundred,Hundred,3,3,0,,,,,
2016,SPRING,15,Flying Witch,Flying Witch,Flying Witch,3,3,0,,,,,
2016,SPRING,16,I've Always Liked You,I've Always Liked You,Zutto Mae kara Suki deshita.: Kokuhaku Jikkou Iinkai,3,,3,,,,,
2016,SPRING,17,Big Order,Big Order,Big Order,3,2,1,,,,,
2016,SPRING,18,Space Patrol Luluco,Space Patrol Luluco,Uchuu Patrol Luluco,3,3,0,,,,,
2016,SPRING,19,The Lost Village,The Lost Village,Mayoiga,3,,3,,,,,
2016,SPRING,20,Joker Game,Joker Game,Joker Game,3,,3,,,,,
2016,WINTER,1,ERASED,ERASED,Boku dake ga Inai Machi,7,5,2,,,,,
2016,WINTER,2,KONOSUBA -God's blessing on this wonderful world!,KONOSUBA -God's blessing on this wonderful world!,Kono Subarashii Sekai ni Shukufuku wo!,7,6,1,,,,,
2016,WINTER,3,Assassination Classroom 2,Assassination Classroom 2,Ansatsu Kyoushitsu 2,7,7,0,,,,,
2016,WINTER,4,Grimgar of Fantasy and Ash,Grimgar of Fantasy and Ash,Hai to Gensou no Grimgar,7,6,1,,,,,
2016,WINTER,5,Kizumonogatari Part 1 Tekketsu,Kizumonogatari Part 1: Tekketsu,Kizumonogatari I: Tekketsu-hen,7,,7,,,,,
2016,WINTER,6,Myriad Colors Phantom World,Myriad Colors Phantom World,Musaigen no Phantom World,5,4,1,,,,,
2016,WINTER,7,AJIN Demi-Human,AJIN: Demi-Human,Ajin,5,,5,,,,,
2016,WINTER,8,Gate 2,Gate 2,"GATE: Jieitai Kanochi nite, Kaku Tatakaeri 2",5,5,0,,,,,
2016,WINTER,9,Dagashi Kashi,,Dagashi Kashi,5,,5,,,,,
2016,WINTER,10,Undefeated Bahamut Chronicle,Undefeated Bahamut Chronicle,Saijaku Muhai no Bahamut,5,,5,,,,,
2016,WINTER,11,Snow White with the Red Hair Season 2,Snow White with the Red Hair Season 2,Akagami no Shirayuki-hime 2nd Season,3,,3,,,,,
2016,WINTER,12,Koyomimonogatari,Koyomimonogatari,Koyomimonogatari,3,,3,,,,,
2016,WINTER,13,Showa Genroku Rakugo Shinju,Showa Genroku Rakugo Shinju,Shouwa Genroku Rakugo Shinjuu,3,,3,,,,,
2016,WINTER,14,Doukyuusei -Classmates-,Doukyuusei -Classmates-,Doukyuusei,3,,3,,,,,
2016,WINTER,15,Durarara!! X2 The Third Arc,Durarara!! X2 The Third Arc,Durarara!!x2 Ketsu,3,,3,,,,,
2016,WINTER,16,One-Punch Man OVA,One-Punch Man OVA,One Punch Man OVA,3,,3,,,,,
2016,WINTER,17,Dimension W,Dimension W,Dimension W,3,3,0,,,,,
2016,WINTER,18,Charlotte Strong People,Charlotte: Strong People,Charlotte: Tsuyoimono-tachi,3,,3,,,,,
2016,WINTER,19,Rainbow Days,Rainbow Days,Nijiiro Days,3,,3,,,,,
2016,WINTER,20,Please tell me! Galko-chan,Please tell me! Galko-chan,Oshiete! Galko-chan,3,,3,,,,,
2015,FALL,1,One-Punch Man,One-Punch Man,One Punch Man,7,6,1,,,,,
2015,FALL,2,HAIKYU!! 2nd Season,HAIKYU!! 2nd Season,Haikyuu!! 2nd Season,7,4,3,,,,,
2015,FALL,3,Noragami Aragoto,Noragami Aragoto,Noragami ARAGOTO,7,7,0,,,,,
2015,FALL,4,Chivalry of a Failed Knight,Chivalry of a Failed Knight,Rakudai Kishi no Cavalry,7,4,3,,,,,
2015,FALL,5,Seraph of the End Battle in Nagoya,Seraph of the End: Battle in Nagoya,Owari no Seraph: Nagoya Kessen-hen,7,5,2,,,,,
2015,FALL,6,The Asterisk War,The Asterisk War,Gakusen Toshi Asterisk,5,4,1,,,,,
2015,FALL,7,Owarimonogatari,Owarimonogatari,Owarimonogatari,5,4,1,,,,,
2015,FALL,8,One-Punch Man Road to Hero,One-Punch Man: Road to Hero,One Punch Man: Road to Hero,5,,5,,,,,
2015,FALL,9,The Testament of Sister New Devil BURST,The Testament of Sister New Devil BURST,Shinmai Maou no Testament: BURST,5,3,2,,,,,
2015,FALL,10,Steins;Gate 0 23β -Divide by Zero-,Steins;Gate 0: 23β -Divide by Zero-,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,5,,5,,,,,
2015,FALL,11,Anti-Magic Academy The 35th Test Platoon,Anti-Magic Academy: The 35th Test Platoon,Taimadou Gakuen 35 Shiken Shoutai,3,,3,,,,,
2015,FALL,12,Attack on Titan Junior High,Attack on Titan: Junior High,Shingeki! Kyojin Chuugakkou,3,,3,,,,,
2015,FALL,13,Shomin Sample,Shomin Sample,"Ore ga Ojou-sama Gakkou ni ""Shomin Sample"" Toshite Gets-Sareta Ken",3,,3,,,,,
2015,FALL,14,K RETURN OF KINGS,,K: RETURN OF KINGS,3,,3,,,,,
2015,FALL,15,Mobile Suit GUNDAM Iron Blooded Orphans,Mobile Suit GUNDAM Iron Blooded Orphans,Kidou Senshi Gundam: Tekketsu no Orphans,3,,3,,,,,
2015,FALL,16,Little Witch Academia The Enchanted Parade,Little Witch Academia: The Enchanted Parade,Little Witch Academia: Mahou-jikake no Parade,3,,3,,,,,
2015,FALL,17,Tokyo Ghoul [PINTO],,Tokyo Ghoul: [PINTO],3,,3,,,,,
2015,FALL,18,Beautiful Bones -Sakurako's Investigation-,Beautiful Bones -Sakurako's Investigation-,Sakurako-san no Ashimoto ni wa Shitai ga Umatteiru,3,,3,,,,,
2015,FALL,19,The Perfect Insider,The Perfect Insider,Subete ga F ni Naru: THE PERFECT INSIDER,3,,3,,,,,
2015,FALL,20,Noragami ARAGOTO OVA,,Noragami ARAGOTO OVA,3,,3,,,,,
2015,SUMMER,1,Charlotte,,Charlotte,7,7,0,,,,,
2015,SUMMER,2,Overlord,Overlord,Overlord,7,4,3,,,,,
2015,SUMMER,3,Prison School,Prison School,Prison School,7,4,3,,,,,
2015,SUMMER,4,Dragon Ball Super,Dragon Ball Super,Dragon Ball Super,7,7,0,,,,,
2015,SUMMER,5,SHIMONETA A Boring World Where the Concept of Dirty Jokes Doesn’t Exist,SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn’t Exist,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,7,6,1,,,,,
2015,SUMMER,6,Gate,Gate,"GATE: Jieitai Kanochi nite, Kaku Tatakaeri",5,5,0,,,,,
2015,SUMMER,7,Snow White with the Red Hair,Snow White with the Red Hair,Akagami no Shirayuki-hime,5,5,0,,,,,
2015,SUMMER,8,Himouto! Umaru-chan,,Himouto! Umaru-chan,5,5,0,,,,,
2015,SUMMER,9,Monster Musume Everyday Life With Monster Girls,Monster Musume: Everyday Life With Monster Girls,Monster Musume no Iru Nichijou,5,,5,,,,,
2015,SUMMER,10,GANGSTA,GANGSTA.,GANGSTA.,5,3,2,,,,,
2015,SUMMER,11,Rokka -Braves of the Six Flowers-,Rokka -Braves of the Six Flowers-,Rokka no Yuusha,3,3,0,,,,,
2015,SUMMER,12,SCHOOL-LIVE!,SCHOOL-LIVE!,Gakkou Gurashi!,3,3,0,,,,,
2015,SUMMER,13,God Eater,God Eater,GOD EATER,3,3,0,,,,,
2015,SUMMER,14,The Boy and The Beast,The Boy and The Beast,Bakemono no Ko,3,,3,,,,,
2015,SUMMER,15,Boruto Naruto the Movie,Boruto: Naruto the Movie,BORUTO: NARUTO THE MOVIE,3,,3,,,,,
2015,SUMMER,16,The Anthem of the Heart,The Anthem of the Heart,Kokoro ga Sakebitagatterun da.,3,,3,,,,,
2015,SUMMER,17,Durarara!! X2 The Second Arc,Durarara!! X2 The Second Arc,Durarara!!x2 Ten,3,3,0,,,,,
2015,SUMMER,18,My Wife is the Student Council President,My Wife is the Student Council President,Okusama ga Seitokaichou!,3,2,1,,,,,
2015,SUMMER,19,"Actually, I Am","Actually, I Am",Jitsu wa Watashi wa,3,3,0,,,,,
2015,SUMMER,20,Tokyo Ghoul [JACK],,Tokyo Ghoul: [JACK],3,,3,,,,,
2015,SPRING,1,Food Wars!,Food Wars!,Shokugeki no Souma,7,7,0,,,,,
2015,SPRING,2,Is It Wrong to Try to Pick Up Girls in a Dungeon,Is It Wrong to Try to Pick Up Girls in a Dungeon?,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,7,4,3,,,,,
2015,SPRING,3,Seraph of the End Vampire Reign,Seraph of the End: Vampire Reign,Owari no Seraph,7,4,3,,,,,
2015,SPRING,4,My Teen Romantic Comedy SNAFU TOO!,My Teen Romantic Comedy SNAFU TOO!,Yahari Ore no Seishun Love Come wa Machigatteiru. Zoku,7,,7,,,,,
2015,SPRING,5,Plastic Memories,Plastic Memories,Plastic Memories,7,,7,,,,,
2015,SPRING,6,Blood Blockade Battlefront,Blood Blockade Battlefront,Kekkai Sensen,5,4,1,,,,,
2015,SPRING,7,Fatestay night Unlimited Blade Works 2nd Season,Fate/stay night: Unlimited Blade Works 2nd Season,Fate/stay night: Unlimited Blade Works 2nd Season,5,,5,,,,,
2015,SPRING,8,Yamada and the Seven Witches,Yamada and the Seven Witches,Yamada-kun to 7-nin no Majo,5,4,1,,,,,
2015,SPRING,9,High School DxD BorN,,High School DxD BorN,5,3,2,,,,,
2015,SPRING,10,Nisekoi,Nisekoi:,Nisekoi:,5,4,1,,,,,
2015,SPRING,11,My Love Story!!,My Love Story!!,Ore Monogatari!!,3,,3,,,,,
2015,SPRING,12,Sound! Euphonium,Sound! Euphonium,Hibike! Euphonium,3,3,0,,,,,
2015,SPRING,13,Gintama Season 4,Gintama Season 4,Gintama°,3,,3,,,,,
2015,SPRING,14,The Eden of Grisaia,The Eden of Grisaia,Grisaia no Rakuen,3,,3,,,,,
2015,SPRING,15,The Heroic Legend of Arslan,The Heroic Legend of Arslan,Arslan Senki (TV),3,,3,,,,,
2015,SPRING,16,Beyond the Boundary -I'LL BE HERE- Future,Beyond the Boundary -I'LL BE HERE-: Future,Kyoukai no Kanata: I'LL BE HERE - Mirai-hen,3,,3,,,,,
2015,SPRING,17,The Labyrinth of Grisaia,The Labyrinth of Grisaia,Grisaia no Meikyuu,3,,3,,,,,
2015,SPRING,18,PUNCH LINE,PUNCH LINE,Punch Line,3,,3,,,,,
2015,SPRING,19,Dragon Ball Z Resurrection 'F',Dragon Ball Z: Resurrection 'F',"Dragon Ball Z: Fukkatsu no ""F""",3,,3,,,,,
2015,SPRING,20,I Can't Understand What My Husband is Saying 2nd Thread,I Can't Understand What My Husband is Saying 2nd Thread,Danna ga Nani wo Itteiru ka Wakaranai Ken 2-sure-me,3,,3,,,,,
2015,WINTER,1,Assassination Classroom,Assassination Classroom,Ansatsu Kyoushitsu,7,6,1,,,,,
2015,WINTER,2,Death Parade,Death Parade,Death Parade,7,7,0,,,,,
2015,WINTER,3,Tokyo Ghoul √A,Tokyo Ghoul √A,Tokyo Ghoul √A,7,4,3,,,,,
2015,WINTER,4,JoJo's Bizarre Adventure Stardust Crusaders - Battle in Egypt,JoJo's Bizarre Adventure: Stardust Crusaders - Battle in Egypt,JoJo no Kimyou na Bouken: Stardust Crusaders - Egypt-hen,7,6,1,,,,,
2015,WINTER,5,Saekano How to Raise a Boring Girlfriend,Saekano: How to Raise a Boring Girlfriend,Saenai Heroine no Sodatekata,7,,7,,,,,
2015,WINTER,6,Kuroko's Basketball 3,Kuroko's Basketball 3,Kuroko no Basket 3rd SEASON,5,4,1,,,,,
2015,WINTER,7,The Testament of Sister New Devil,The Testament of Sister New Devil,Shinmai Maou no Testament,5,4,1,,,,,
2015,WINTER,8,Attack on Titan No Regrets,Attack on Titan: No Regrets,Shingeki no Kyojin Gaiden: Kuinaki Sentaku,5,,5,,,,,
2015,WINTER,9,Absolute Duo,Absolute Duo,Absolute Duo,5,3,2,,,,,
2015,WINTER,10,Durarara!! X2,Durarara!! X2,Durarara!!x2 Shou,5,3,2,,,,,
2015,WINTER,11,Kamisama Kiss◎,Kamisama Kiss◎,Kamisama Hajimemashita◎,3,3,0,,,,,
